,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning,Consumption_kW,Energy_MWh,Price_EUR_MWh,Grid_Energy_MWh,Cost_EUR,PV_Energy_MWh,Wind_Energy_MWh,Net_Energy_MWh,Cumulative_Cost_EUR
2012-01-01 19:30:00,-103.11323200380954,103.11323200380954,20,0,0.0,0.5805238961904673,103.6937559,1,103.11323200380954,0.025778308000952387,90.22,0.025778308000952387,2.325718947845924,0,0,0.025778308000952387,61.398706609711674
2012-01-01 19:45:00,-98.07237412139558,98.07237412139558,20,0,0.0,0.7148447786044166,98.7872189,0,98.07237412139558,0.024518093530348894,80.7,0.024518093530348894,1.9786101478991558,0,0,0.024518093530348894,63.37731675761083
2012-01-01 20:00:00,-86.8483233409655,86.8483233409655,20,0,0.0,0.564847759034494,87.4131711,0,86.8483233409655,0.021712080835241378,100.95,0.021712080835241378,2.1918345603176173,0,0,0.021712080835241378,65.56915131792844
2012-01-01 20:15:00,-76.22726246432497,76.22726246432497,20,0,0.0,0.7672954356750445,76.9945579,0,76.22726246432497,0.019056815616081243,85.83,0.019056815616081243,1.635646484328253,0,0,0.019056815616081243,67.20479780225669
2012-01-01 20:30:00,-71.43494474007817,71.43494474007817,20,0,0.0,0.4604733599218347,71.8954181,0,71.43494474007817,0.01785873618501954,82.94,0.01785873618501954,1.4812035791855207,0,0,0.01785873618501954,68.68600138144221
2012-01-01 20:45:00,-37.2105612694544,37.2105612694544,20,0,0.0,0.3655777305456004,37.576139,0,37.2105612694544,0.0093026403173636,74.16,0.0093026403173636,0.6898838059356845,0,0,0.0093026403173636,69.37588518737789
2012-01-01 21:00:00,-30.02568972969716,30.02568972969716,20,0,0.0,0.6308058703028442,30.6564956,0,30.02568972969716,0.0075064224324242895,89.27,0.0075064224324242895,0.6700983305425163,0,0,0.0075064224324242895,70.0459835179204
2012-01-01 21:15:00,-31.933505786511155,31.933505786511155,20,0,0.0,0.7484002134888411,32.681906,0,31.933505786511155,0.007983376446627789,87.18,0.007983376446627789,0.6959907586170107,0,0,0.007983376446627789,70.74197427653742
2012-01-01 21:30:00,-24.33882625306285,24.33882625306285,20,0,0.0,0.4997411469371421,24.8385674,0,24.33882625306285,0.006084706563265713,83.88,0.006084706563265713,0.510385186526728,0,0,0.006084706563265713,71.25235946306415
2012-01-01 21:45:00,-24.014891280029595,24.014891280029595,20,0,0.0,0.3029713199704061,24.3178626,0,24.014891280029595,0.006003722820007398,73.01,0.006003722820007398,0.4383318030887402,0,0,0.006003722820007398,71.6906912661529
2012-01-01 22:00:00,-25.578161424082555,25.578161424082555,20,0,0.0,0.3190969759174468,25.8972584,0,25.578161424082555,0.006394540356020639,89.5,0.006394540356020639,0.5723113618638472,0,0,0.006394540356020639,72.26300262801675
2012-01-01 22:15:00,-22.7623479535666,22.7623479535666,20,0,0.0,0.1769540464334025,22.939302,0,22.7623479535666,0.00569058698839165,83.57,0.00569058698839165,0.47556235461989016,0,0,0.00569058698839165,72.73856498263665
2012-01-01 22:30:00,-22.82048051386225,22.82048051386225,20,0,0.0,0.444638386137751,23.2651189,0,22.82048051386225,0.005705120128465563,87.0,0.005705120128465563,0.49634545117650397,0,0,0.005705120128465563,73.23491043381316
2012-01-01 22:45:00,-18.23644839290477,18.23644839290477,20,0,0.0,0.6262568070952363,18.8627052,0,18.23644839290477,0.0045591120982261925,75.85,0.0045591120982261925,0.3458086526504567,0,0,0.0045591120982261925,73.58071908646362
2012-01-01 23:00:00,-9.294081069152382,9.294081069152382,20,0,0.0,0.4881197308476178,9.7822008,0,9.294081069152382,0.0023235202672880957,84.18,0.0023235202672880957,0.19559393610031192,0,0,0.0023235202672880957,73.77631302256393
2012-01-01 23:15:00,-9.29633652740308,9.29633652740308,20,0,0.0,0.44103647259692,9.737373,0,9.29633652740308,0.00232408413185077,76.24,0.00232408413185077,0.1771881742123027,0,0,0.00232408413185077,73.95350119677623
2012-01-01 23:30:00,-57.07115973147225,57.07115973147225,20,0,0.0,0.4327077685277534,57.503867500000005,0,57.07115973147225,0.014267789932868062,75.08,0.014267789932868062,1.071225668159734,0,0,0.014267789932868062,75.02472686493597
